valid_name,synonyms,availability,region,subgroup,group
Tigrigobius nesiotes,Tigrigobius nesiotes,private,Colombia,Actinopterygii,Actinopterygii
Tomicodon myersi,Tomicodon myersi,public_outside,Colombia,Actinopterygii,Actinopterygii
Trachinotus kennedyi,Trachinotus kennedyi,private,Colombia,Actinopterygii,Actinopterygii
Trachinotus paitensis,Trachinotus paitensis,public_outside,Colombia,Actinopterygii,Actinopterygii
Trachinotus rhodopus,Trachinotus rhodopus,public_outside,Colombia,Actinopterygii,Actinopterygii
Trachinotus stilbe,Trachinotus stilbe,public_outside,Colombia,Actinopterygii,Actinopterygii
Trachurus murphyi,Trachurus murphyi,public_outside,Colombia,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus japonicus,public_outside,Colombia,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus nitens,public_outside,Colombia,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus lepturus,public_outside,Colombia,Actinopterygii,Actinopterygii
Triphoturus mexicanus,Triphoturus mexicanus,public_outside,Colombia,Actinopterygii,Actinopterygii
Triphoturus oculeum,Triphoturus oculeum,public_outside,Colombia,Actinopterygii,Actinopterygii
Tylosurus acus,Tylosurus acus,public_outside,Colombia,Actinopterygii,Actinopterygii
Tylosurus crocodilus,Tylosurus crocodilus,public_outside,Colombia,Actinopterygii,Actinopterygii
Umbrina bussingi,Umbrina bussingi,public_outside,Colombia,Actinopterygii,Actinopterygii
Umbrina xanti,Umbrina xanti,public_outside,Colombia,Actinopterygii,Actinopterygii
Uraspis helvola,Uraspis helvola,public_outside,Colombia,Actinopterygii,Actinopterygii
Uropterygius macrocephalus,Uropterygius macrocephalus,public_outside,Colombia,Actinopterygii,Actinopterygii
Xanthichthys mento,Xanthichthys mento,public_outside,Colombia,Actinopterygii,Actinopterygii
Xenichthys xanti,Xenichthys xanti,public_outside,Colombia,Actinopterygii,Actinopterygii
Xenomugil thoburni,Xenomugil thoburni,public_outside,Colombia,Actinopterygii,Actinopterygii
Xenomystax atrarius,Xenomystax atrarius,public_outside,Colombia,Actinopterygii,Actinopterygii
Xiphias gladius,Xiphias gladius,public_outside,Colombia,Actinopterygii,Actinopterygii
Zalieutes elater,Zalieutes elater,public_outside,Colombia,Actinopterygii,Actinopterygii
Zanclus cornutus,Zanclus cornutus,public_outside,Colombia,Actinopterygii,Actinopterygii
Ablennes hians,Ablennes hians,public_outside,Ecuador,Actinopterygii,Actinopterygii
Abudefduf concolor,Abudefduf concolor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Abudefduf saxatilis,Abudefduf saxatilis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Abudefduf troschelii,Abudefduf troschelii,public_inside,Ecuador,Actinopterygii,Actinopterygii
Acanthemblemaria balanorum,Acanthemblemaria balanorum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthemblemaria castroi,Acanthemblemaria castroi,public_inside,Ecuador,Actinopterygii,Actinopterygii
Acanthemblemaria exilispinus,Acanthemblemaria exilispinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthemblemaria hancocki,Acanthemblemaria hancocki,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthocybium solandri,Acanthocybium solandri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthurus nigricans,Acanthurus nigricans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthurus triostegus,Acanthurus triostegus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Acanthurus xanthopterus,Acanthurus xanthopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Achirus declivis,Achirus declivis,private,Ecuador,Actinopterygii,Actinopterygii
Achirus mazatlanus,Achirus mazatlanus,private,Ecuador,Actinopterygii,Actinopterygii
Achirus scutum,Achirus scutum,private,Ecuador,Actinopterygii,Actinopterygii
Albula esuncula,Albula esuncula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Alectis ciliaris,Alectis indica,public_outside,Ecuador,Actinopterygii,Actinopterygii
Alectis ciliaris,Alectis ciliaris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Alepocephalus owstoni,Alepocephalus owstoni,public_outside,Ecuador,Actinopterygii,Actinopterygii
Alphestes afer,Alphestes afer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Alphestes immaculatus,Alphestes immaculatus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Alphestes multiguttatus,Alphestes multiguttatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Aluterus scriptus,Aluterus scriptus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ammodytoides gilli,Ammodytoides gilli,private,Ecuador,Actinopterygii,Actinopterygii
Anarchias galapagensis,Anarchias galapagensis,private,Ecuador,Actinopterygii,Actinopterygii
Anchoa ischana,Anchoa ischana,private,Ecuador,Actinopterygii,Actinopterygii
Anchoa lucida,Anchoa lucida,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anchoa nasus,Anchoa nasus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anchoa walkeri,Anchoa walkeri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anchovia macrolepidota,Anchovia macrolepidota,private,Ecuador,Actinopterygii,Actinopterygii
Anguilla marmorata,Anguilla marmorata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anisotremus caesius,Anisotremus caesius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anisotremus interruptus,Anisotremus interruptus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anisotremus scapularis,Anisotremus scapularis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anisotremus surinamensis,Anisotremus surinamensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Anisotremus taeniatus,Anisotremus taeniatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Antennatus sanguineus,Antennatus sanguineus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Apogon atradorsatus,Apogon atradorsatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Apogon atricaudus,Apogon atricaudus,private,Ecuador,Actinopterygii,Actinopterygii
Apogon dovii,Apogon dovii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Apogon guadalupensis,Apogon guadalupensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Apogon pacificus,Apogon pacificus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argentina aliceae,Argentina aliceae,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argyropelecus aculeatus,Argyropelecus aculeatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argyropelecus affinis,Argyropelecus affinis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argyropelecus lychnus,Argyropelecus lychnus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argyropelecus olfersii,Argyropelecus olfersii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Argyropelecus sladeni,Argyropelecus sladeni,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ariopsis seemanni,Sciades seemanni,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ariosoma gilberti,Ariosoma gilberti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ariosoma prorigerum,Ariosoma prorigerum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Arothron hispidus,Arothron hispidus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Arothron meleagris,Arothron meleagris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Astronesthes boulengeri,Astronesthes boulengeri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Aulostomus chinensis,Aulostomus chinensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Awaous banana,Awaous transandeanus,private,Ecuador,Actinopterygii,Actinopterygii
Awaous banana,Awaous banana,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bagre bagre,Bagre bagre,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bagre panamensis,Bagre panamensis,private,Ecuador,Actinopterygii,Actinopterygii
Balistes polylepis,Balistes polylepis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathygobius andrei,Bathygobius andrei,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathygobius lineatus,Bathygobius lineatus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Bathygobius ramosus,Bathygobius ramosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathygobius soporator,Bathygobius soporator,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathylagoides nigrigenys,Bathylagoides nigrigenys,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathypterois atricolor,Bathypterois atricolor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bathypterois phenax,Bathypterois phenax,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bellator gymnostethus,Bellator gymnostethus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bellator loxias,Bellator loxias,public_outside,Ecuador,Actinopterygii,Actinopterygii
Benthodesmus tenuis,Benthodesmus tenuis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bodianus diplotaenia,Bodianus diplotaenia,public_inside,Ecuador,Actinopterygii,Actinopterygii
Bodianus eclancheri,Bodianus eclancheri,public_inside,Ecuador,Actinopterygii,Actinopterygii
Bolinichthys longipes,Bolinichthys longipes,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bothus constellatus,Bothus constellatus,private,Ecuador,Actinopterygii,Actinopterygii
Bothus leopardinus,Bothus leopardinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bothus mancus,Bothus mancus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Brama dussumieri,Brama dussumieri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Brama japonica,Brama japonica,public_outside,Ecuador,Actinopterygii,Actinopterygii
Bregmaceros bathymaster,Bregmaceros bathymaster,public_outside,Ecuador,Actinopterygii,Actinopterygii
Brotula clarkae,Brotula clarkae,public_outside,Ecuador,Actinopterygii,Actinopterygii
Brotula ordwayi,Brotula ordwayi,private,Ecuador,Actinopterygii,Actinopterygii
Calamus brachysomus,Calamus brachysomus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Calotomus carolinus,Calotomus carolinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cantherhines dumerilii,Cantherhines dumerilii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Canthidermis maculata,Canthidermis maculata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Canthigaster amboinensis,Canthigaster amboinensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Canthigaster janthinoptera,Canthigaster janthinoptera,public_outside,Ecuador,Actinopterygii,Actinopterygii
Canthigaster punctatissima,Canthigaster punctatissima,public_outside,Ecuador,Actinopterygii,Actinopterygii
Canthigaster valentini,Canthigaster valentini,public_outside,Ecuador,Actinopterygii,Actinopterygii
Carangoides orthogrammus,Carangoides orthogrammus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Carangoides otrynter,Carangoides otrynter,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx caballus,Caranx caballus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx caninus,Caranx caninus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx hippos,Caranx hippos,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx lugubris,Caranx lugubris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx melampygus,Caranx melampygus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx ruber,Carangoides ruber,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caranx ruber,Caranx ruber,private,Ecuador,Actinopterygii,Actinopterygii
Caranx sexfasciatus,Caranx sexfasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cataetyx rubrirostris,Cataetyx rubrirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cathorops multiradiatus,Cathorops multiradiatus,private,Ecuador,Actinopterygii,Actinopterygii
Caulolatilus affinis,Caulolatilus affinis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caulolatilus princeps,Caulolatilus affinis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Caulolatilus princeps,Caulolatilus princeps,public_outside,Ecuador,Actinopterygii,Actinopterygii
Centropomus nigrescens,Centropomus nigrescens,private,Ecuador,Actinopterygii,Actinopterygii
Centropomus robalito,Centropomus robalito,public_outside,Ecuador,Actinopterygii,Actinopterygii
Centropomus viridis,Centropomus viridis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cephalopholis panamensis,Cephalopholis panamensis,private,Ecuador,Actinopterygii,Actinopterygii
Cetengraulis mysticetus,Cetengraulis mysticetus,private,Ecuador,Actinopterygii,Actinopterygii
Chaenomugil proboscideus,Chaenomugil proboscideus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Chaenopsis schmitti,Chaenopsis schmitti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodipterus zonatus,Chaetodipterus zonatus,private,Ecuador,Actinopterygii,Actinopterygii
Chaetodon auriga,Chaetodon auriga,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon humeralis,Chaetodon humeralis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon kleinii,Chaetodon kleinii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon lunula,Chaetodon lunulatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon lunula,Chaetodon lunula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon meyeri,Chaetodon meyeri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chaetodon unimaculatus,Chaetodon unimaculatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chanos chanos,Chanos chanos,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chauliodus sloani,Chauliodus sloani,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon atrisignis,Cheilopogon atrisignis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon cyanopterus,Cheilopogon cyanopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon dorsomacula,Cheilopogon dorsomacula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon furcatus,Cheilopogon furcatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon nigricans,Cheilopogon nigricans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cheilopogon spilonotopterus,Cheilopogon spilonotopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chiasmodon niger,Chiasmodon niger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chiasmodon subniger,Chiasmodon subniger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chilara taylori,Chilara taylori,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chiloconger dentatus,Chiloconger dentatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chilomycterus reticulatus,Chilomycterus reticulatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chlopsis bicollaris,Chlopsis bicollaris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chlorophthalmus mento,Chlorophthalmus mento,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chloroscombrus orqueta,Chloroscombrus orqueta,private,Ecuador,Actinopterygii,Actinopterygii
Chromis alta,Chromis alta,public_outside,Ecuador,Actinopterygii,Actinopterygii
Chromis atrilobata,Chromis atrilobata,public_inside,Ecuador,Actinopterygii,Actinopterygii
Cilus gilberti,Cilus gilberti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cirrhitus rivulatus,Cirrhitus rivulatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Citharichthys gilberti,Citharichthys gilberti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Citharichthys platophrys,Citharichthys platophrys,public_outside,Ecuador,Actinopterygii,Actinopterygii
Citharichthys spilopterus,Citharichthys spilopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coelorinchus canus,Coelorinchus canus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coralliozetus springeri,Coralliozetus springeri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Corvula macrops,Corvula macrops,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coryphaena equiselis,Coryphaena equiselis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coryphaena hippurus,Coryphaena hippurus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coryphaenoides armatus,Coryphaenoides armatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coryphaenoides carminifer,Coryphaenoides carminifer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Coryphopterus urospilus,Coryphopterus urospilus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Cratinus agassizii,Cratinus agassizii,private,Ecuador,Actinopterygii,Actinopterygii
Ctenogobius sagittula,Ctenogobius sagittula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cubiceps pauciradiatus,Cubiceps pauciradiatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cyclichthys spilostylus,Cyclichthys spilostylus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cyclopsetta panamensis,Cyclopsetta panamensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cyclopsetta querna,Cyclopsetta querna,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cyclothone acclinidens,Cyclothone acclinidens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cyclothone signata,Cyclothone signata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cynoscion albus,Cynoscion albus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cynoscion phoxocephalus,Cynoscion phoxocephalus,private,Ecuador,Actinopterygii,Actinopterygii
Cynoscion praedatorius,Cynoscion praedatorius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cynoscion xanthulus,Cynoscion xanthulus,private,Ecuador,Actinopterygii,Actinopterygii
Cypselurus angusticeps,Cypselurus angusticeps,public_outside,Ecuador,Actinopterygii,Actinopterygii
Cypselurus callopterus,Cypselurus callopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Daector dowi,Daector dowi,private,Ecuador,Actinopterygii,Actinopterygii
Dajaus monticola,Dajaus monticola,public_inside,Ecuador,Actinopterygii,Actinopterygii
Decapterus macarellus,Decapterus macarellus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Decapterus macrosoma,Decapterus macrosoma,public_outside,Ecuador,Actinopterygii,Actinopterygii
Decapterus muroadsi,Decapterus muroadsi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Deckertichthys aureolus,Deckertichthys aureolus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Decodon melasma,Decodon melasma,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dermatolepis dermatolepis,Dermatolepis dermatolepis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dialommus fuscus,Dialommus fuscus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Dialommus macrocephalus,Dialommus macrocephalus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diaphus rafinesquii,Diaphus rafinesquii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diapterus brevirostris,Diapterus brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diapterus peruvianus,Diapterus peruvianus,private,Ecuador,Actinopterygii,Actinopterygii
Dibranchus erinaceus,Dibranchus erinaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dibranchus hystrix,Dibranchus hystrix,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dibranchus nudivomer,Dibranchus nudivomer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dibranchus spinosus,Dibranchus spinosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Dicrolene filamentosa,Dicrolene filamentosa,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diodon eydouxii,Diodon eydouxii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diodon holocanthus,Diodon holocanthus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diodon hystrix,Diodon hystrix,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diogenichthys laternatus,Diogenichthys laternatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diplectrum conceptione,Diplectrum conceptione,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diplectrum euryplectrum,Diplectrum euryplectrum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diplectrum maximum,Diplectrum maximum,private,Ecuador,Actinopterygii,Actinopterygii
Diplectrum pacificum,Diplectrum pacificum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Diplectrum rostrum,Diplectrum rostrum,public_inside,Ecuador,Actinopterygii,Actinopterygii
Dolopichthys allector,Dolopichthys allector,private,Ecuador,Actinopterygii,Actinopterygii
Dormitator latifrons,Dormitator latifrons,public_outside,Ecuador,Actinopterygii,Actinopterygii
Echeneis naucrates,Echeneis naucrates,public_outside,Ecuador,Actinopterygii,Actinopterygii
Echidna nebulosa,Echidna nebulosa,public_outside,Ecuador,Actinopterygii,Actinopterygii
Echiodon exsilium,Echiodon exsilium,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ectreposebastes imus,Ectreposebastes imus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ekemblemaria myersi,Ekemblemaria myersi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Elagatis bipinnulata,Elagatis bipinnulata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Elattarchus archidium,Elattarchus archidium,private,Ecuador,Actinopterygii,Actinopterygii
Eleotris picta,Eleotris picta,public_outside,Ecuador,Actinopterygii,Actinopterygii
Elops affinis,Elops affinis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Engraulis ringens,Engraulis ringens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Engyophrys sanctilaurentii,Engyophrys sanctilaurentii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Entomacrodus chiostictus,Entomacrodus chiostictus,private,Ecuador,Actinopterygii,Actinopterygii
Epinephelus analogus,Epinephelus analogus,private,Ecuador,Actinopterygii,Actinopterygii
Epinephelus cifuentesi,Epinephelus cifuentesi,private,Ecuador,Actinopterygii,Actinopterygii
Epinephelus fasciatus,Epinephelus fasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Epinephelus labriformis,Epinephelus labriformis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Etropus crossotus,Etropus crossotus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Etropus ectenes,Etropus ectenes,public_outside,Ecuador,Actinopterygii,Actinopterygii
Etrumeus micropus,Etrumeus micropus,private,Ecuador,Actinopterygii,Actinopterygii
Eucinostomus argenteus,Eucinostomus argenteus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Eucinostomus currani,Eucinostomus currani,public_outside,Ecuador,Actinopterygii,Actinopterygii
Eucinostomus dowii,Eucinostomus dowii,public_inside,Ecuador,Actinopterygii,Actinopterygii
Eucinostomus entomelas,Eucinostomus entomelas,public_outside,Ecuador,Actinopterygii,Actinopterygii
Eucinostomus gracilis,Eucinostomus gracilis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Eugerres lineatus,Eugerres lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Euleptorhamphus viridis,Euleptorhamphus viridis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Euthynnus lineatus,Euthynnus lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Evorthodus minutus,Evorthodus minutus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Exocoetus monocirrhus,Exocoetus monocirrhus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Exocoetus obtusirostris,Exocoetus obtusirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Exocoetus volitans,Exocoetus volitans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Fistularia commersonii,Fistularia commersonii,public_inside,Ecuador,Actinopterygii,Actinopterygii
Fistularia corneta,Fistularia corneta,public_outside,Ecuador,Actinopterygii,Actinopterygii
Fistularia petimba,Fistularia petimba,public_outside,Ecuador,Actinopterygii,Actinopterygii
Fodiator acutus,Fodiator acutus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Forcipiger flavissimus,Forcipiger flavissimus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Fowlerichthys avalonis,Fowlerichthys avalonis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gempylus serpens,Gempylus serpens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Genyatremus dovii,Genyatremus dovii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Genyatremus pacifici,Genyatremus pacifici,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gerres cinereus,Gerres cinereus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gerres simillimus,Gerres simillimus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Girella freminvillii,Girella freminvillii,public_inside,Ecuador,Actinopterygii,Actinopterygii
Gnathanodon speciosus,Gnathanodon speciosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gobiesox adustus,Gobiesox adustus,private,Ecuador,Actinopterygii,Actinopterygii
Gobiomorus maculatus,Gobiomorus maculatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gobiomorus polylepis,Gobiomorus polylepis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gobiosoma paradoxum,Gobiosoma paradoxum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gonichthys cocco,Gonichthys cocco,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gonichthys tenuiculus,Gonichthys tenuiculus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Grammonus diagrammus,Grammonus diagrammus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Guentherus altivela,Guentherus altivela,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnomuraena zebra,Gymnomuraena zebra,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax buroensis,Gymnothorax buroensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax castaneus,Gymnothorax castaneus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax equatorialis,Gymnothorax equatorialis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax flavimarginatus,Gymnothorax flavimarginatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax javanicus,Gymnothorax javanicus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax meleagris,Gymnothorax meleagris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax ocellatus,Gymnothorax ocellatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax panamensis,Gymnothorax panamensis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax pictus,Gymnothorax pictus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Gymnothorax porphyreus,Gymnothorax porphyreus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulon maculicauda,Haemulon maculicauda,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulon parra,Haemulon parra,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulon scudderii,Haemulon scudderii,public_inside,Ecuador,Actinopterygii,Actinopterygii
Haemulon sexfasciatum,Haemulon sexfasciatum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulon steindachneri,Haemulon steindachneri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulopsis axillaris,Haemulopsis axillaris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Haemulopsis leuciscus,Haemulopsis leuciscus,public_outside,Ecuador,Actinopterygii,Actinopterygii
