valid_name,synonyms,availability,region,subgroup,group
Pattalus mollis,Pattalus mollis,private,Peru,Echinodermata,Invertebrate
Pentamera zacae,Pentamera zacae,private,Peru,Echinodermata,Invertebrate
Psychropotes longicauda,Psychropotes longicauda,private,Peru,Echinodermata,Invertebrate
Scotoplanes globosa,Scotoplanes globosa,private,Peru,Echinodermata,Invertebrate
Stichaster striatus,Stichaster striatus,public_outside,Peru,Echinodermata,Invertebrate
Tetrapygus niger,Tetrapygus niger,public_outside,Peru,Echinodermata,Invertebrate
Ypsilothuria bitentaculata,Ypsilothuria bitentaculata,private,Peru,Echinodermata,Invertebrate
Zygothuria lactea,Zygothuria lactea,private,Peru,Echinodermata,Invertebrate
Acanthopleura echinata,Acanthopleura echinata,private,Peru,Mollusca,Invertebrate
Acharax johnsoni,Acharax johnsoni,public_outside,Peru,Mollusca,Invertebrate
Argonauta hians,Argonauta hians,private,Peru,Mollusca,Invertebrate
Argopecten purpuratus,Argopecten purpuratus,public_outside,Peru,Mollusca,Invertebrate
Austrolittorina araucana,Austrolittorina araucana,public_outside,Peru,Mollusca,Invertebrate
Bathyteuthis bacidifera,Bathyteuthis bacidifera,public_outside,Peru,Mollusca,Invertebrate
Bostrycapulus aculeatus,Crepidula aculeata,private,Peru,Mollusca,Invertebrate
Bostrycapulus aculeatus,Crepidula gravispinosa,public_outside,Peru,Mollusca,Invertebrate
Bostrycapulus aculeatus,Bostrycapulus aculeatus,public_outside,Peru,Mollusca,Invertebrate
Brachidontes granulatus,Brachidontes granulatus,public_outside,Peru,Mollusca,Invertebrate
Bulla punctulata,Bulla punctulata,public_outside,Peru,Mollusca,Invertebrate
Cerithideopsis californica,Cerithidea californica,public_outside,Peru,Mollusca,Invertebrate
Cerithideopsis californica,Cerithidea mazatlanica,public_outside,Peru,Mollusca,Invertebrate
Cerithideopsis californica,Cerithidea valida,public_outside,Peru,Mollusca,Invertebrate
Cerithium muscarum,Cerithium muscarum,public_outside,Peru,Mollusca,Invertebrate
Concholepas concholepas,Concholepas concholepas,public_outside,Peru,Mollusca,Invertebrate
Conus sponsalis,Conus sponsalis,public_outside,Peru,Mollusca,Invertebrate
Crepipatella dilatata,Crepidula depressa,public_outside,Peru,Mollusca,Invertebrate
Crepipatella dilatata,Crepipatella dilatata,public_outside,Peru,Mollusca,Invertebrate
Crucibulum scutellatum,Crucibulum scutellatum,public_outside,Peru,Mollusca,Invertebrate
Crucibulum spinosum,Crucibulum spinosum,public_outside,Peru,Mollusca,Invertebrate
Cylichna cylindracea,Cylichna cylindracea,public_outside,Peru,Mollusca,Invertebrate
Dacrydium albidum,Dacrydium albidum,public_outside,Peru,Mollusca,Invertebrate
Dosidicus gigas,Dosidicus gigas,public_outside,Peru,Mollusca,Invertebrate
Echinolittorina modesta,Nodilittorina modesta,private,Peru,Mollusca,Invertebrate
Echinolittorina modesta,Echinolittorina modesta,public_outside,Peru,Mollusca,Invertebrate
Echinolittorina paytensis,Echinolittorina paytensis,public_outside,Peru,Mollusca,Invertebrate
Echinolittorina peruviana,Nodilittorina peruviana,private,Peru,Mollusca,Invertebrate
Echinolittorina peruviana,Echinolittorina peruviana,public_inside,Peru,Mollusca,Invertebrate
Fissurella maxima,Fissurella maxima,private,Peru,Mollusca,Invertebrate
Japetella diaphana,Japetella diaphana,public_outside,Peru,Mollusca,Invertebrate
Laevistrombus canarium,Strombus canarium,public_outside,Peru,Mollusca,Invertebrate
Laevistrombus canarium,Laevistrombus canarium,private,Peru,Mollusca,Invertebrate
Lissarca miliaris,Lissarca miliaris,private,Peru,Mollusca,Invertebrate
Littoraria varia,Littoraria varia,public_outside,Peru,Mollusca,Invertebrate
Lottia orbignyi,Lottia orbigny,public_outside,Peru,Mollusca,Invertebrate
Nassarius dentifer,Nassarius dentifer,private,Peru,Mollusca,Invertebrate
Nerita funiculata,Nerita funiculata,public_outside,Peru,Mollusca,Invertebrate
Nucula profundorum,Nucula profundorum,public_outside,Peru,Mollusca,Invertebrate
Octopus mimus,Octopus mimus,public_outside,Peru,Mollusca,Invertebrate
Onychoteuthis banksii,Onychoteuthis banksii,public_outside,Peru,Mollusca,Invertebrate
Perumytilus purpuratus,Brachidontes purpuratus,public_inside,Peru,Mollusca,Invertebrate
Perumytilus purpuratus,Perumytilus purpuratus,public_inside,Peru,Mollusca,Invertebrate
Prisogaster niger,Prisogaster niger,public_outside,Peru,Mollusca,Invertebrate
Scurria ceciliana,Scurria ceciliana,public_outside,Peru,Mollusca,Invertebrate
Scurria scurra,Scurria scurra,public_outside,Peru,Mollusca,Invertebrate
Scurria variabilis,Scurria parasitica,public_outside,Peru,Mollusca,Invertebrate
Scurria variabilis,Scurria variabilis,private,Peru,Mollusca,Invertebrate
Scurria viridula,Scurria viridula,public_outside,Peru,Mollusca,Invertebrate
Scurria viridula,Scurria viridula,public_outside,Peru,Mollusca,Invertebrate
Scurria zebrina,Scurria zebrina,public_outside,Peru,Mollusca,Invertebrate
Semimytilus algosus,Semimytilus algosus,public_outside,Peru,Mollusca,Invertebrate
Stramonita biserialis,Stramonita biserialis,public_outside,Peru,Mollusca,Invertebrate
Stramonita haemastoma,Thais haemastoma,public_outside,Peru,Mollusca,Invertebrate
Stramonita haemastoma,Stramonita haemastoma,public_outside,Peru,Mollusca,Invertebrate
Tegula atra,Tegula atra,public_outside,Peru,Mollusca,Invertebrate
Turrilatirus craticulatus,Latirus craticulatus,private,Peru,Mollusca,Invertebrate
Turrilatirus craticulatus,Turrilatirus craticulatus,public_outside,Peru,Mollusca,Invertebrate
Vampyroteuthis infernalis,Vampyroteuthis infernalis,public_outside,Peru,Mollusca,Invertebrate
Abyssocucumis abyssorum,Staurocucumis abyssorum,public_outside,Colombia,Echinodermata,Invertebrates
Abyssocucumis abyssorum,Abyssocucumis abyssorum,public_outside,Colombia,Echinodermata,Invertebrates
Acanthocope galatheae,Acanthocope galatheae,public_outside,Colombia,Arthropoda,Invertebrates
Acharax johnsoni,Acharax johnsoni,public_outside,Colombia,Mollusca,Invertebrates
Achelous iridescens,Achelous iridescens,private,Colombia,Arthropoda,Invertebrates
Acrocalanus gracilis,Acrocalanus gracilis,public_outside,Colombia,Arthropoda,Invertebrates
Acropora valida,Acropora valida,public_outside,Colombia,Cnidaria,Invertebrates
Aequorea macrodactyla,Aequorea macrodactyla,public_outside,Colombia,Cnidaria,Invertebrates
Aetideus armatus,Aetideus armatus,public_outside,Colombia,Arthropoda,Invertebrates
Alacia alata,Alacia alata,public_outside,Colombia,Arthropoda,Invertebrates
Alacia valdiviae,Alacia valdiviae,public_outside,Colombia,Arthropoda,Invertebrates
Alitta succinea,Alitta succinea,public_outside,Colombia,Annelida,Invertebrates
Alpheus floridanus,Alpheus floridanus,public_outside,Colombia,Arthropoda,Invertebrates
Alpheus hebes,Alpheus hebes,public_outside,Colombia,Arthropoda,Invertebrates
Alpheus longinquus,Alpheus longinquus,private,Colombia,Arthropoda,Invertebrates
Alpheus panamensis,Alpheus panamensis,public_outside,Colombia,Arthropoda,Invertebrates
Alpheus saxidomus,Alpheus saxidomus,public_outside,Colombia,Arthropoda,Invertebrates
Ameritella carpenteri,Tellina carpenteri,public_outside,Colombia,Mollusca,Invertebrates
Amphichondrius granulatus,Amphichondrius granulatus,private,Colombia,Echinodermata,Invertebrates
Anadara tuberculosa,Anadara tuberculosa,public_outside,Colombia,Mollusca,Invertebrates
Anomia peruviana,Anomia simplex,public_outside,Colombia,Mollusca,Invertebrates
Anoplodactylus erectus,Anoplodactylus erectus,public_outside,Colombia,Arthropoda,Invertebrates
Antillophos veraguensis,Antillophos veraguensis,private,Colombia,Mollusca,Invertebrates
Aphera tessellata,Aphera tessellata,public_outside,Colombia,Mollusca,Invertebrates
Aporocidaris milleri,Aporocidaris milleri,public_outside,Colombia,Echinodermata,Invertebrates
Arca mutabilis,Arca mutabilis,public_outside,Colombia,Mollusca,Invertebrates
Arcopsis solida,Arcopsis solida,public_outside,Colombia,Mollusca,Invertebrates
Argonauta hians,Argonauta hians,public_outside,Colombia,Mollusca,Invertebrates
Argonauta nouryi,Argonauta nouryi,private,Colombia,Mollusca,Invertebrates
Argopecten ventricosus,Argopecten ventricosus,public_outside,Colombia,Mollusca,Invertebrates
Armina californica,Armina californica,public_outside,Colombia,Mollusca,Invertebrates
Astrolirus panamensis,Astrolirus panamensis,private,Colombia,Echinodermata,Invertebrates
Astropyga pulvinata,Astropyga pulvinata,public_outside,Colombia,Echinodermata,Invertebrates
Atrina maura,Atrina maura,private,Colombia,Mollusca,Invertebrates
Barbatia reeveana,Barbatia reeveana,public_outside,Colombia,Mollusca,Invertebrates
Bassia bassensis,Bassia bassensis,public_outside,Colombia,Cnidaria,Invertebrates
Bathyplotes natans,Bathyplotes pourtalesii,private,Colombia,Echinodermata,Invertebrates
Bathyplotes natans,Bathyplotes natans,private,Colombia,Echinodermata,Invertebrates
Bathyteuthis bacidifera,Bathyteuthis bacidifera,public_outside,Colombia,Mollusca,Invertebrates
Benthodytes sanguinolenta,Benthodytes sanguinolenta,public_outside,Colombia,Echinodermata,Invertebrates
Benthodytes typica,Benthodytes typica,private,Colombia,Echinodermata,Invertebrates
Berthellina ilisima,Berthellina ilisima,private,Colombia,Mollusca,Invertebrates
Bivetiella pulchra,Bivetiella pulchra,public_outside,Colombia,Mollusca,Invertebrates
Bostrycapulus aculeatus,Crepidula aculeata,private,Colombia,Mollusca,Invertebrates
Bostrycapulus aculeatus,Crepidula gravispinosa,public_outside,Colombia,Mollusca,Invertebrates
Bostrycapulus aculeatus,Bostrycapulus aculeatus,public_outside,Colombia,Mollusca,Invertebrates
Bufonaria rana,Bursa rana,public_outside,Colombia,Mollusca,Invertebrates
Bufonaria rana,Bufonaria rana,public_outside,Colombia,Mollusca,Invertebrates
Bulla gouldiana,Bulla gouldiana,public_outside,Colombia,Mollusca,Invertebrates
Bulla punctulata,Bulla punctulata,public_outside,Colombia,Mollusca,Invertebrates
Bursa calcipicta,Bursa calcipicta,private,Colombia,Mollusca,Invertebrates
Bursa corrugata,Bursa corrugata,private,Colombia,Mollusca,Invertebrates
Calcinus obscurus,Calcinus obscurus,public_outside,Colombia,Arthropoda,Invertebrates
Californiconus californicus,Conus californicus,public_outside,Colombia,Mollusca,Invertebrates
Californiconus californicus,Californiconus californicus,public_outside,Colombia,Mollusca,Invertebrates
Callinectes arcuatus,Callinectes arcuatus,public_outside,Colombia,Arthropoda,Invertebrates
Cancellaria albida,Cancellaria albida,public_outside,Colombia,Mollusca,Invertebrates
Cancellaria indentata,Cancellaria indentata,public_outside,Colombia,Mollusca,Invertebrates
Canthocalanus pauper,Canthocalanus pauper,public_outside,Colombia,Arthropoda,Invertebrates
Carditamera affinis,Carditamera affinis,private,Colombia,Mollusca,Invertebrates
Casmaria erinaceus,Casmaria erinaceus,public_outside,Colombia,Mollusca,Invertebrates
Cavolinia uncinata,Cavolinia uncinata,public_outside,Colombia,Mollusca,Invertebrates
Centropages furcatus,Centropages furcatus,public_outside,Colombia,Arthropoda,Invertebrates
Cerithideopsis californica,Cerithidea californica,public_outside,Colombia,Mollusca,Invertebrates
Cerithideopsis californica,Cerithidea mazatlanica,public_outside,Colombia,Mollusca,Invertebrates
Cerithideopsis californica,Cerithidea valida,public_outside,Colombia,Mollusca,Invertebrates
Cerithideopsis californica,Cerithideopsis californica,public_outside,Colombia,Mollusca,Invertebrates
Cerithideopsis pulchra,Cerithidea pulchra,public_outside,Colombia,Mollusca,Invertebrates
Cerithium adustum,Cerithium adustum,public_outside,Colombia,Mollusca,Invertebrates
Cerithium atratum,Cerithium atratum,public_outside,Colombia,Mollusca,Invertebrates
Cerithium gemmatum,Cerithium gemmatum,public_outside,Colombia,Mollusca,Invertebrates
Cerithium muscarum,Cerithium muscarum,public_outside,Colombia,Mollusca,Invertebrates
Cerithium nicaraguense,Cerithium nicaraguense,public_outside,Colombia,Mollusca,Invertebrates
Cerithium uncinatum,Cerithium uncinatum,public_outside,Colombia,Mollusca,Invertebrates
Chione subimbricata,Chione subimbricata,public_outside,Colombia,Mollusca,Invertebrates
Chthamalus panamensis,Chthamalus panamensis,public_outside,Colombia,Arthropoda,Invertebrates
Cladopsammia eguchii,Cladopsammia eguchii,public_outside,Colombia,Cnidaria,Invertebrates
Cladopsammia gracilis,Cladopsammia gracilis,public_outside,Colombia,Cnidaria,Invertebrates
Clibanarius albidigitus,Clibanarius albidigitus,public_outside,Colombia,Arthropoda,Invertebrates
Clypeaster europacificus,Clypeaster europacificus,public_outside,Colombia,Echinodermata,Invertebrates
Colobonema sericeum,Colobonema sericeum,public_outside,Colombia,Cnidaria,Invertebrates
Colossendeis angusta,Colossendeis angusta,public_outside,Colombia,Arthropoda,Invertebrates
Colossendeis colossea,Colossendeis gigas,public_outside,Colombia,Arthropoda,Invertebrates
Colossendeis colossea,Colossendeis colossea,public_outside,Colombia,Arthropoda,Invertebrates
Colossendeis macerrima,Colossendeis japonica,public_outside,Colombia,Arthropoda,Invertebrates
Colossendeis macerrima,Colossendeis macerrima,public_outside,Colombia,Arthropoda,Invertebrates
Colossendeis minor,Colossendeis minor,private,Colombia,Arthropoda,Invertebrates
Conasprella arcuata,Conus arcuatus,public_outside,Colombia,Mollusca,Invertebrates
Conasprella ximenes,Conus ximenes,public_outside,Colombia,Mollusca,Invertebrates
Conchoecetta giesbrechti,Conchoecetta giesbrechti,public_outside,Colombia,Arthropoda,Invertebrates
Conchoecissa imbricata,Conchoecissa imbricata,public_outside,Colombia,Arthropoda,Invertebrates
Conus archon,Conus archon,public_outside,Colombia,Mollusca,Invertebrates
Conus brunneus,Conus brunneus,public_outside,Colombia,Mollusca,Invertebrates
Conus dalli,Conus dalli,public_outside,Colombia,Mollusca,Invertebrates
Conus diadema,Conus diadema,public_outside,Colombia,Mollusca,Invertebrates
Conus ebraeus,Conus ebraeus,public_outside,Colombia,Mollusca,Invertebrates
Conus nux,Conus nux,public_outside,Colombia,Mollusca,Invertebrates
Conus poormani,Conus poormani,public_outside,Colombia,Mollusca,Invertebrates
Conus princeps,Conus regius,public_outside,Colombia,Mollusca,Invertebrates
Conus princeps,Conus princeps,public_outside,Colombia,Mollusca,Invertebrates
Conus purpurascens,Conus purpurascens,public_outside,Colombia,Mollusca,Invertebrates
Conus recurvus,Conus recurvus,public_outside,Colombia,Mollusca,Invertebrates
Conus villepinii,Conus sanderi,public_outside,Colombia,Mollusca,Invertebrates
Conus villepinii,Conus villepinii,public_outside,Colombia,Mollusca,Invertebrates
Conus virgatus,Conus virgatus,public_outside,Colombia,Mollusca,Invertebrates
Conus vittatus,Conus vittatus,public_outside,Colombia,Mollusca,Invertebrates
Coralliophila monodonta,Coralliophila madreporarum,private,Colombia,Mollusca,Invertebrates
Coralliophila monodonta,Quoyula madreporarum,public_outside,Colombia,Mollusca,Invertebrates
Coralliophila monodonta,Quoyula monodonta,public_outside,Colombia,Mollusca,Invertebrates
Coralliophila monodonta,Coralliophila monodonta,private,Colombia,Mollusca,Invertebrates
Crepidula onyx,Crepidula onyx,public_outside,Colombia,Mollusca,Invertebrates
Crucibulum lignarium,Crucibulum lignarium,public_outside,Colombia,Mollusca,Invertebrates
Crucibulum scutellatum,Crucibulum scutellatum,public_outside,Colombia,Mollusca,Invertebrates
Crucibulum spinosum,Crucibulum spinosum,public_outside,Colombia,Mollusca,Invertebrates
Cuspidaria parapodema,Cuspidaria parapodema,public_outside,Colombia,Mollusca,Invertebrates
Cyclocardia spurca,Cardita spurca,private,Colombia,Mollusca,Invertebrates
Cyphocaris richardi,Cyphocaris richardi,private,Colombia,Arthropoda,Invertebrates
Diacavolinia longirostris,Cavolinia longirostris,public_outside,Colombia,Mollusca,Invertebrates
Diacavolinia longirostris,Diacavolinia longirostris,public_outside,Colombia,Mollusca,Invertebrates
Diadema mexicanum,Diadema mexicanum,public_outside,Colombia,Echinodermata,Invertebrates
Distorsio constricta,Distorsio constricta,public_outside,Colombia,Mollusca,Invertebrates
Distorsio decussata,Distorsio decussata,private,Colombia,Mollusca,Invertebrates
Dolabrifera dolabrifera,Dolabrifera dolabrifera,public_outside,Colombia,Mollusca,Invertebrates
Domecia hispida,Domecia hispida,public_outside,Colombia,Arthropoda,Invertebrates
Donax asper,Donax asper,public_outside,Colombia,Mollusca,Invertebrates
Dosidicus gigas,Dosidicus gigas,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina aspera,Echinolittorina aspera,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina conspersa,Echinolittorina conspersa,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina dubiosa,Echinolittorina dubiosa,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina meleagris,Nodilittorina meleagris,private,Colombia,Mollusca,Invertebrates
Echinolittorina meleagris,Echinolittorina meleagris,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina modesta,Nodilittorina modesta,private,Colombia,Mollusca,Invertebrates
Echinolittorina modesta,Echinolittorina modesta,public_outside,Colombia,Mollusca,Invertebrates
Echinolittorina tenuistriata,Echinolittorina tenuistriata,public_outside,Colombia,Mollusca,Invertebrates
Echinometra vanbrunti,Echinometra vanbrunti,public_outside,Colombia,Echinodermata,Invertebrates
Ectopleura dumortierii,Ectopleura dumortierii,public_outside,Colombia,Cnidaria,Invertebrates
Elthusa vulgaris,Lironeca vulgaris,public_outside,Colombia,Arthropoda,Invertebrates
Elthusa vulgaris,Elthusa vulgaris,public_outside,Colombia,Arthropoda,Invertebrates
Elysia diomedea,Elysia diomedea,public_outside,Colombia,Mollusca,Invertebrates
Encope micropora,Encope micropora,public_outside,Colombia,Echinodermata,Invertebrates
Endopachys grayi,Endopachys grayi,private,Colombia,Cnidaria,Invertebrates
Enteroctopus dofleini,Enteroctopus dofleini,public_outside,Colombia,Mollusca,Invertebrates
Epitonium replicatum,Epitonium replicatum,public_outside,Colombia,Mollusca,Invertebrates
Eremicaster pacificus,Eremicaster pacificus,public_outside,Colombia,Echinodermata,Invertebrates
Eucheilota menoni,Eucheilota menoni,public_outside,Colombia,Cnidaria,Invertebrates
Eucidaris thouarsii,Eucidaris thouarsii,public_outside,Colombia,Echinodermata,Invertebrates
Eulithidium pulloides,Eulithidium pulloides,private,Colombia,Mollusca,Invertebrates
Euphausia lamelligera,Euphausia lamelligera,public_outside,Colombia,Arthropoda,Invertebrates
Evibacus princeps,Evibacus princeps,public_outside,Colombia,Arthropoda,Invertebrates
Favartia erosa,Favartia erosa,public_outside,Colombia,Mollusca,Invertebrates
Fellia cornuta,Fellia cornuta,public_outside,Colombia,Arthropoda,Invertebrates
Ficus ventricosa,Ficus ventricosa,private,Colombia,Mollusca,Invertebrates
Galacantha diomedeae,Galacantha diomedeae,public_outside,Colombia,Arthropoda,Invertebrates
Gardineroseris planulata,Gardineroseris planulata,public_outside,Colombia,Cnidaria,Invertebrates
Gemmula hindsiana,Gemmula hindsiana,public_outside,Colombia,Mollusca,Invertebrates
Glaucus atlanticus,Glaucus atlanticus,public_outside,Colombia,Mollusca,Invertebrates
Gloiopotes huttoni,Gloiopotes huttoni,public_outside,Colombia,Arthropoda,Invertebrates
Goniofusus spectrum,Fusinus spectrum,private,Colombia,Mollusca,Invertebrates
Gymnonereis crosslandi,Gymnonereis crosslandi,public_outside,Colombia,Annelida,Invertebrates
Haloptilus acutifrons,Haloptilus acutifrons,private,Colombia,Arthropoda,Invertebrates
Haminoea vesicula,Haminoea vesicula,public_outside,Colombia,Mollusca,Invertebrates
Hemipolygona centrifuga,Latirus centrifugus,private,Colombia,Mollusca,Invertebrates
Heterorhabdus papilliger,Heterorhabdus papilliger,public_outside,Colombia,Arthropoda,Invertebrates
Hexaplex brassica,Hexaplex brassica,private,Colombia,Mollusca,Invertebrates
Hipponix panamensis,Hipponix panamensis,private,Colombia,Mollusca,Invertebrates
Hirtomurex squamosus,Coralliophila squamosa,private,Colombia,Mollusca,Invertebrates
Holothuria imitans,Holothuria imitans,public_outside,Colombia,Echinodermata,Invertebrates
Holothuria impatiens,Holothuria impatiens,public_outside,Colombia,Echinodermata,Invertebrates
Holothuria lubrica,Holothuria lubrica,private,Colombia,Echinodermata,Invertebrates
Holothuria portovallartensis,Holothuria portovallartensis,private,Colombia,Echinodermata,Invertebrates
Holothuria zacae,Holothuria zacae,private,Colombia,Echinodermata,Invertebrates
Isognomon recognitus,Isognomon recognitus,public_outside,Colombia,Mollusca,Invertebrates
Isostichopus fuscus,Isostichopus fuscus,public_outside,Colombia,Echinodermata,Invertebrates
Janthina janthina,Janthina janthina,public_outside,Colombia,Mollusca,Invertebrates
Jenneria pustulata,Jenneria pustulata,public_outside,Colombia,Mollusca,Invertebrates
Kalolophus antillarum,Eucrassatella digueti,private,Colombia,Mollusca,Invertebrates
Labidodemas maccullochi,Labidodemas maccullochi,private,Colombia,Echinodermata,Invertebrates
Leiosolenus aristatus,Lithophaga aristata,private,Colombia,Mollusca,Invertebrates
Lepas anserifera,Lepas anserifera,public_outside,Colombia,Arthropoda,Invertebrates
Leuckartiara octona,Leuckartiara octona,public_outside,Colombia,Cnidaria,Invertebrates
Leucozonia cerata,Leucozonia cerata,public_outside,Colombia,Mollusca,Invertebrates
Limaria pacifica,Lima pacifica,public_outside,Colombia,Mollusca,Invertebrates
Limaria pacifica,Limaria pacifica,private,Colombia,Mollusca,Invertebrates
Linckia columbiae,Linckia columbiae,public_outside,Colombia,Echinodermata,Invertebrates
Liriope tetraphylla,Liriope tetraphylla,public_outside,Colombia,Cnidaria,Invertebrates
Littoraria zebra,Littoraria zebra,public_outside,Colombia,Mollusca,Invertebrates
Lobatus galeatus,Strombus galeatus,public_outside,Colombia,Mollusca,Invertebrates
Lobatus peruvianus,Strombus peruvianus,public_outside,Colombia,Mollusca,Invertebrates
Lolliguncula diomedeae,Lolliguncula diomedeae,public_outside,Colombia,Mollusca,Invertebrates
Lolliguncula panamensis,Lolliguncula panamensis,public_outside,Colombia,Mollusca,Invertebrates
Lopadorrhynchus brevis,Lopadorrhynchus brevis,public_outside,Colombia,Annelida,Invertebrates
Lottia mesoleuca,Lottia mesoleuca,public_outside,Colombia,Mollusca,Invertebrates
Luidia senegalensis,Luidia senegalensis,private,Colombia,Echinodermata,Invertebrates
Luria isabellamexicana,Luria isabellamexicana,public_outside,Colombia,Mollusca,Invertebrates
Macrocypraea cervinetta,Cypraea cervinetta,public_outside,Colombia,Mollusca,Invertebrates
Macrocypraea cervinetta,Macrocypraea cervinetta,public_outside,Colombia,Mollusca,Invertebrates
Malleus regula,Malleus decurtatus,private,Colombia,Mollusca,Invertebrates
Malleus regula,Pinna saccata,public_outside,Colombia,Mollusca,Invertebrates
Malleus regula,Malleus regula,private,Colombia,Mollusca,Invertebrates
Martesia striata,Martesia striata,public_outside,Colombia,Mollusca,Invertebrates
Megapitaria squalida,Macrocallista squalida,public_outside,Colombia,Mollusca,Invertebrates
Megapitaria squalida,Megapitaria squalida,public_outside,Colombia,Mollusca,Invertebrates
Melongena melongena,Melongena melongena,public_outside,Colombia,Mollusca,Invertebrates
Metula amosi,Metula amosi,public_outside,Colombia,Mollusca,Invertebrates
Microphrys platysoma,Microphrys platysoma,private,Colombia,Arthropoda,Invertebrates
Molpadia intermedia,Molpadia intermedia,public_outside,Colombia,Echinodermata,Invertebrates
Molpadia musculus,Molpadia musculus,public_outside,Colombia,Echinodermata,Invertebrates
Monoplex pilearis,Cymatium pileare,public_outside,Colombia,Mollusca,Invertebrates
Monoplex pilearis,Monoplex pilearis,public_outside,Colombia,Mollusca,Invertebrates
Monoplex vestitus,Cymatium vestitum,private,Colombia,Mollusca,Invertebrates
Mulinia pallida,Mulinia pallida,private,Colombia,Mollusca,Invertebrates
Munidopsis antonii,Munidopsis antonii,public_outside,Colombia,Arthropoda,Invertebrates
Munidopsis panamae,Munidopsis panamae,private,Colombia,Arthropoda,Invertebrates
Munidopsis recta,Munidopsis recta,public_outside,Colombia,Arthropoda,Invertebrates
Muricea fruticosa,Muricea fruticosa,public_outside,Colombia,Cnidaria,Invertebrates
Mytella guyanensis,Mytella guyanensis,private,Colombia,Mollusca,Invertebrates
Naria albuginosa,Erosaria albuginosa,public_outside,Colombia,Mollusca,Invertebrates
Nematocarcinus ensifer,Nematocarcinus ensifer,public_outside,Colombia,Arthropoda,Invertebrates
Neocalanus gracilis,Neocalanus gracilis,public_outside,Colombia,Arthropoda,Invertebrates
Neotiara lens,Mitra lens,public_outside,Colombia,Mollusca,Invertebrates
Nerita funiculata,Nerita funiculata,public_outside,Colombia,Mollusca,Invertebrates
Nerita scabricosta,Nerita scabricosta,public_outside,Colombia,Mollusca,Invertebrates
Nidorellia armata,Nidorellia armata,public_outside,Colombia,Echinodermata,Invertebrates
Nuculana costellata,Nuculana costellata,private,Colombia,Mollusca,Invertebrates
Nyctiphanes simplex,Nyctiphanes simplex,public_outside,Colombia,Arthropoda,Invertebrates
Octopus bimaculatus,Octopus bimaculatus,public_outside,Colombia,Mollusca,Invertebrates
Octopus vulgaris,Octopus vulgaris,public_outside,Colombia,Mollusca,Invertebrates
Oithona plumifera,Oithona plumifera,public_outside,Colombia,Arthropoda,Invertebrates
Olivella semistriata,Olivella semistriata,private,Colombia,Mollusca,Invertebrates
Olivella volutella,Olivella volutella,public_outside,Colombia,Mollusca,Invertebrates
Oncaea venusta,Oncaea venusta,public_outside,Colombia,Arthropoda,Invertebrates
Oneirophanta setigera,Oneirophanta setigera,public_outside,Colombia,Echinodermata,Invertebrates
Opeatostoma pseudodon,Opeatostoma pseudodon,public_outside,Colombia,Mollusca,Invertebrates
Ophiactis profundi,Ophiactis profundi,public_outside,Colombia,Echinodermata,Invertebrates
Ophiocoma aethiops,Ophiocoma aethiops,public_outside,Colombia,Echinodermata,Invertebrates
Ophiocomella alexandri,Ophiocoma alexandri,public_outside,Colombia,Echinodermata,Invertebrates
Ophiocten hastatum,Ophiocten hastatum,public_outside,Colombia,Echinodermata,Invertebrates
Ophioderma panamensis,Ophioderma panamensis,public_outside,Colombia,Echinodermata,Invertebrates
Ophiolepis variegata,Ophiolepis variegata,public_outside,Colombia,Echinodermata,Invertebrates
Ophiomusa lymani,Ophiomusium lymani,public_outside,Colombia,Echinodermata,Invertebrates
Ophionereis annulata,Ophionereis annulata,public_outside,Colombia,Echinodermata,Invertebrates
Ophiosphalma glabrum,Ophiomusium glabrum,public_outside,Colombia,Echinodermata,Invertebrates
Ophiosphalma glabrum,Ophiosphalma fimbriatum,public_outside,Colombia,Echinodermata,Invertebrates
Ophiosphalma jolliense,Ophiosphalma jolliense,public_outside,Colombia,Echinodermata,Invertebrates
Ophiothela mirabilis,Ophiothela mirabilis,private,Colombia,Echinodermata,Invertebrates
Ophiothrix spiculata,Ophiothrix spiculata,public_outside,Colombia,Echinodermata,Invertebrates
Ophiura irrorata,Ophiura irrorata,public_outside,Colombia,Echinodermata,Invertebrates
Oplophorus gracilirostris,Oplophorus gracilirostris,public_outside,Colombia,Arthropoda,Invertebrates
Orthoconchoecia bispinosa,Orthoconchoecia bispinosa,public_outside,Colombia,Arthropoda,Invertebrates
Orthoconchoecia haddoni,Orthoconchoecia haddoni,public_outside,Colombia,Arthropoda,Invertebrates
Ostrea conchaphila,Ostrea conchaphila,public_outside,Colombia,Mollusca,Invertebrates
Oxymeris strigata,Acus strigatus,public_outside,Colombia,Mollusca,Invertebrates
Oxymeris strigata,Oxymeris strigata,public_outside,Colombia,Mollusca,Invertebrates
Pachygrapsus transversus,Pachygrapsus transversus,public_outside,Colombia,Arthropoda,Invertebrates
Paraeuchaeta hebes,Paraeuchaeta hebes,public_outside,Colombia,Arthropoda,Invertebrates
Paraheterorhabdus robustus,Paraheterorhabdus robustus,public_outside,Colombia,Arthropoda,Invertebrates
